date,subsidiary,activity,contract,team,equipment_id,hours_operated,km_driven,m3_moved,revenue,fuel_cost,labor_cost,maintenance_cost,overhead_cost,downtime_hours,incident_count,near_miss_count
2025-11-22,Bécar inc.,transport_copeaux,CTR-006,Équipe C,EQ-008,7.16,232.1,68.2,912.3,227.67,326.53,65.84,52.71,0.45,0,0
2025-11-22,Bécar inc.,transport_inter_usines,CTR-006,Équipe C,EQ-006,8.71,156.8,104.2,918.54,168.33,426.56,44.68,67.4,0.0,0,0
2025-11-22,Bécar inc.,transport_inter_usines,CTR-005,Équipe A,EQ-009,6.78,172.2,95.3,882.08,171.31,267.19,36.75,51.17,0.66,0,0
2025-11-22,Bécar inc.,construction_chemins,CTR-004,Équipe C,EQ-010,7.66,9.3,36.0,464.5,8.24,361.88,62.48,43.09,0.81,0,0
2025-11-22,Bécar inc.,construction_chemins,CTR-002,Équipe B,EQ-002,8.08,13.5,24.7,474.04,15.47,459.79,51.96,33.96,3.02,0,0
2025-11-22,Bécar inc.,transport_inter_usines,CTR-002,Équipe A,EQ-007,6.32,153.5,111.1,895.86,207.26,357.38,16.37,52.96,0.0,0,0
2025-11-22,Bécar inc.,transport_inter_usines,CTR-003,Équipe B,EQ-004,7.15,181.7,78.8,843.64,67.93,435.97,56.28,35.02,0.15,0,0
2025-11-22,Bécar inc.,chargement,CTR-001,Équipe B,EQ-008,8.93,5.2,79.8,473.48,6.25,359.73,43.89,40.18,1.28,0,0
2025-11-23,Bécar inc.,transport_inter_usines,CTR-006,Équipe A,EQ-011,7.33,144.2,30.3,570.38,222.56,407.45,55.45,39.72,1.19,0,0
2025-11-23,Bécar inc.,transport_copeaux,CTR-006,Équipe B,EQ-003,4.04,89.2,81.7,595.76,87.68,167.28,57.38,24.62,0.98,0,0
2025-11-23,Bécar inc.,transport_copeaux,CTR-005,Équipe B,EQ-012,9.1,82.3,124.9,844.46,101.85,566.45,43.36,38.59,0.0,0,1
2025-11-23,Bécar inc.,transport_copeaux,CTR-005,Équipe C,EQ-008,7.91,152.1,67.9,748.6,268.96,406.11,95.66,38.17,0.8,0,0
2025-11-23,Bécar inc.,transport_inter_usines,CTR-003,Équipe A,EQ-003,9.34,134.9,80.9,788.5,111.91,578.03,84.98,57.68,1.69,0,0
2025-11-23,Bécar inc.,construction_chemins,CTR-006,Équipe C,EQ-009,9.31,13.0,11.1,525.37,14.21,372.84,74.1,29.25,1.02,0,0
2025-11-23,Bécar inc.,transport_inter_usines,CTR-002,Équipe A,EQ-012,7.24,229.1,50.1,834.74,181.53,395.78,9.99,40.32,0.0,0,0
2025-11-23,Bécar inc.,transport_copeaux,CTR-002,Équipe B,EQ-001,8.01,133.9,78.8,753.96,86.22,442.55,79.85,74.72,0.1,0,0
2025-11-24,Bécar inc.,transport_inter_usines,CTR-004,Équipe C,EQ-008,9.96,143.0,109.7,932.68,196.78,516.96,71.12,92.28,0.0,0,0
2025-11-24,Bécar inc.,transport_inter_usines,CTR-005,Équipe B,EQ-011,6.78,210.8,91.4,951.4,203.58,393.68,63.34,40.33,0.57,0,0
2025-11-24,Bécar inc.,chargement,CTR-006,Équipe C,EQ-003,6.11,7.7,108.8,475.72,14.25,273.56,35.6,25.48,0.86,0,0
2025-11-24,Bécar inc.,chargement,CTR-003,Équipe B,EQ-005,7.1,0.0,158.0,641.2,71.08,414.47,42.13,56.99,1.2,0,0
2025-11-24,Bécar inc.,transport_inter_usines,CTR-004,Équipe B,EQ-004,10.29,135.1,87.3,831.64,207.77,601.69,78.47,53.42,0.0,0,0
2025-11-24,Bécar inc.,transport_inter_usines,CTR-001,Équipe A,EQ-006,7.75,184.5,111.0,989.4,130.06,388.36,67.54,35.41,1.75,0,0
2025-11-24,Bécar inc.,transport_inter_usines,CTR-004,Équipe A,EQ-003,8.66,125.1,92.5,801.1,92.11,498.16,98.99,52.25,0.0,0,0
2025-11-24,Bécar inc.,transport_inter_usines,CTR-001,Équipe A,EQ-009,7.45,254.6,88.4,1047.82,215.94,446.7,44.76,34.21,0.89,0,0
2025-11-24,Bécar inc.,transport_copeaux,CTR-001,Équipe B,EQ-005,5.74,218.6,66.6,850.64,282.11,288.03,55.63,33.3,0.0,0,0
2025-11-24,Bécar inc.,construction_chemins,CTR-005,Équipe C,EQ-009,8.8,11.4,41.4,533.68,14.68,488.41,100.22,54.29,0.0,0,0
2025-11-24,Bécar inc.,construction_chemins,CTR-003,Équipe B,EQ-005,8.27,19.7,22.0,481.25,26.57,463.51,106.0,25.35,0.23,0,0
2025-11-24,Bécar inc.,transport_copeaux,CTR-005,Équipe A,EQ-006,9.36,232.1,76.0,983.1,300.6,575.12,131.35,63.08,0.64,0,0
2025-11-25,Bécar inc.,transport_inter_usines,CTR-004,Équipe B,EQ-012,10.33,111.6,74.2,728.26,134.44,701.7,70.29,47.79,0.16,0,0
2025-11-25,Bécar inc.,chargement,CTR-003,Équipe C,EQ-009,6.01,5.8,122.4,511.0,8.68,400.96,56.13,28.94,1.23,0,0
2025-11-25,Bécar inc.,transport_copeaux,CTR-005,Équipe C,EQ-005,6.39,109.3,92.8,726.68,76.54,171.58,31.07,31.42,0.12,0,0
2025-11-25,Bécar inc.,chargement,CTR-002,Équipe C,EQ-007,6.5,5.8,93.2,442.96,7.15,325.72,33.62,46.23,0.94,0,0
2025-11-25,Bécar inc.,transport_inter_usines,CTR-004,Équipe B,EQ-001,8.13,142.7,61.4,705.88,76.43,399.44,80.46,37.26,2.62,0,0
2025-11-25,Bécar inc.,chargement,CTR-006,Équipe A,EQ-011,3.39,4.2,139.5,485.52,5.15,183.75,41.54,21.01,1.24,0,0
2025-11-25,Bécar inc.,construction_chemins,CTR-002,Équipe C,EQ-007,6.88,8.3,18.5,400.6,7.39,287.14,23.64,36.69,0.13,0,0
2025-11-26,Bécar inc.,transport_copeaux,CTR-004,Équipe B,EQ-011,8.65,223.0,82.7,977.1,353.75,450.35,91.71,42.3,0.0,0,0
2025-11-26,Bécar inc.,construction_chemins,CTR-006,Équipe A,EQ-005,6.55,15.3,29.3,395.41,14.51,398.73,35.15,31.11,1.91,0,0
2025-11-26,Bécar inc.,transport_inter_usines,CTR-003,Équipe A,EQ-005,3.06,125.6,83.7,666.2,129.11,165.17,35.66,15.74,0.0,0,0
2025-11-26,Bécar inc.,transport_inter_usines,CTR-005,Équipe A,EQ-010,3.97,156.7,84.9,755.8,135.21,235.02,42.35,22.05,0.38,0,0
2025-11-26,Bécar inc.,chargement,CTR-002,Équipe A,EQ-004,8.45,9.0,76.9,451.92,6.82,321.2,91.53,50.7,1.0,0,0
2025-11-26,Bécar inc.,transport_copeaux,CTR-005,Équipe A,EQ-007,6.22,147.2,89.5,793.8,335.31,338.42,81.76,46.24,0.89,0,0
2025-11-26,Bécar inc.,transport_inter_usines,CTR-004,Équipe C,EQ-002,8.36,21.0,76.5,502.68,29.84,418.87,86.6,36.37,0.0,0,0
2025-11-27,Bécar inc.,transport_copeaux,CTR-005,Équipe A,EQ-008,8.56,184.1,46.1,743.5,120.35,445.94,122.55,55.59,0.0,0,0
2025-11-27,Bécar inc.,transport_inter_usines,CTR-006,Équipe C,EQ-012,8.63,230.8,73.8,958.3,231.02,450.5,84.75,48.36,1.38,0,0
2025-11-27,Bécar inc.,transport_copeaux,CTR-002,Équipe C,EQ-004,6.98,176.1,86.7,859.86,178.97,361.99,55.85,41.09,0.0,0,0
2025-11-27,Bécar inc.,transport_inter_usines,CTR-003,Équipe B,EQ-011,6.79,268.2,70.4,993.86,391.97,317.75,45.56,35.69,1.63,0,0
2025-11-27,Bécar inc.,transport_inter_usines,CTR-001,Équipe C,EQ-011,6.54,83.1,66.6,566.94,31.84,286.82,77.67,40.75,0.75,0,0
2025-11-27,Bécar inc.,transport_inter_usines,CTR-003,Équipe A,EQ-001,9.62,217.8,66.6,918.72,256.18,475.51,72.11,83.51,0.0,0,0
2025-11-27,Bécar inc.,transport_inter_usines,CTR-003,Équipe C,EQ-010,7.05,166.6,45.1,673.82,232.93,404.18,68.48,30.45,0.67,0,0
2025-11-27,Bécar inc.,transport_inter_usines,CTR-003,Équipe B,EQ-001,8.32,98.9,55.0,587.34,75.34,403.07,91.96,54.02,1.02,0,0
2025-11-27,Bécar inc.,construction_chemins,CTR-006,Équipe A,EQ-008,7.5,14.6,21.5,438.3,18.32,485.56,56.91,55.46,1.05,0,0
2025-11-27,Bécar inc.,transport_inter_usines,CTR-001,Équipe C,EQ-004,9.11,255.3,92.7,1096.44,253.6,321.97,76.03,51.6,0.75,0,0
2025-11-27,Bécar inc.,transport_inter_usines,CTR-004,Équipe B,EQ-009,7.08,174.3,65.6,773.3,237.27,388.38,33.45,52.54,0.68,0,0
2025-11-27,Bécar inc.,construction_chemins,CTR-001,Équipe A,EQ-003,9.49,13.1,11.8,536.11,8.07,578.7,112.57,57.98,1.8,0,0
2025-11-27,Bécar inc.,transport_copeaux,CTR-001,Équipe A,EQ-010,8.97,156.8,68.3,779.62,198.59,346.52,92.49,37.63,0.9,0,0
2025-11-28,Bécar inc.,transport_copeaux,CTR-006,Équipe B,EQ-012,10.49,201.3,84.4,969.28,300.94,640.31,58.03,57.79,0.0,0,0
2025-11-28,Bécar inc.,transport_inter_usines,CTR-001,Équipe C,EQ-005,6.37,140.2,100.7,825.9,177.45,306.37,38.83,37.03,0.27,0,0
2025-11-28,Bécar inc.,transport_inter_usines,CTR-005,Équipe C,EQ-001,5.46,239.3,16.5,690.74,237.64,256.83,46.89,35.31,1.5,0,0
2025-11-28,Bécar inc.,transport_inter_usines,CTR-006,Équipe C,EQ-008,5.41,205.2,94.7,927.62,261.4,259.91,57.94,17.77,0.55,0,0
2025-11-28,Bécar inc.,chargement,CTR-005,Équipe B,EQ-003,7.38,9.1,121.7,547.4,7.46,368.53,53.06,33.8,0.94,0,0
2025-11-28,Bécar inc.,transport_inter_usines,CTR-005,Équipe B,EQ-012,8.54,226.9,53.2,865.7,140.16,558.48,78.77,42.67,0.0,0,0
2025-11-28,Bécar inc.,transport_copeaux,CTR-006,Équipe A,EQ-007,9.97,156.0,58.9,758.26,156.14,309.14,77.24,53.54,1.26,0,0
2025-11-28,Bécar inc.,transport_inter_usines,CTR-001,Équipe B,EQ-001,9.83,91.7,102.8,789.88,79.48,381.29,45.34,55.38,0.0,0,0
2025-11-29,Bécar inc.,transport_inter_usines,CTR-002,Équipe A,EQ-009,6.18,117.0,84.9,708.24,182.89,342.09,53.08,44.91,0.02,1,0
2025-11-29,Bécar inc.,transport_copeaux,CTR-001,Équipe B,EQ-006,8.13,182.1,58.8,782.16,269.23,359.26,60.51,42.13,0.89,0,0
2025-11-29,Bécar inc.,transport_copeaux,CTR-005,Équipe A,EQ-002,7.91,294.8,78.1,1103.34,485.96,413.79,74.54,45.32,1.28,0,0
2025-11-29,Bécar inc.,transport_inter_usines,CTR-005,Équipe A,EQ-008,7.6,222.6,117.6,1096.92,175.22,350.58,27.64,65.9,0.84,0,0
2025-11-29,Bécar inc.,transport_inter_usines,CTR-004,Équipe B,EQ-001,9.94,318.7,61.3,1125.26,245.14,447.08,130.66,71.45,0.49,1,0
2025-11-29,Bécar inc.,transport_inter_usines,CTR-002,Équipe C,EQ-012,7.53,216.5,80.3,933.04,232.8,392.2,79.9,60.95,1.07,0,0
2025-11-30,Bécar inc.,transport_inter_usines,CTR-002,Équipe A,EQ-011,5.44,160.3,82.9,782.18,155.2,347.37,52.36,41.81,0.81,0,0
2025-11-30,Bécar inc.,construction_chemins,CTR-004,Équipe C,EQ-011,7.03,10.1,29.1,421.57,13.6,332.87,67.42,37.62,0.0,0,0
2025-11-30,Bécar inc.,construction_chemins,CTR-004,Équipe C,EQ-002,10.85,7.4,25.0,626.75,4.88,705.44,85.33,61.79,1.68,0,0
2025-11-30,Bécar inc.,construction_chemins,CTR-005,Équipe A,EQ-012,4.19,11.7,10.2,242.69,21.0,223.81,22.19,19.18,0.0,0,0
2025-11-30,Bécar inc.,construction_chemins,CTR-002,Équipe C,EQ-005,7.83,9.4,15.4,449.13,18.5,395.34,115.39,60.41,0.0,0,0
2025-11-30,Bécar inc.,transport_inter_usines,CTR-003,Équipe A,EQ-008,8.69,115.4,90.7,773.1,162.3,451.77,73.6,35.26,0.69,0,0
2025-11-30,Bécar inc.,transport_inter_usines,CTR-006,Équipe A,EQ-010,9.69,184.3,55.7,802.68,172.01,486.85,86.37,47.55,0.0,0,0
2025-11-30,Bécar inc.,construction_chemins,CTR-002,Équipe A,EQ-009,7.29,4.0,28.8,435.51,5.82,347.04,49.28,46.88,0.03,0,0
2025-11-30,Bécar inc.,transport_copeaux,CTR-002,Équipe A,EQ-011,9.67,61.4,118.8,784.34,80.99,581.03,90.27,55.1,0.38,0,0
2025-11-30,Bécar inc.,chargement,CTR-004,Équipe A,EQ-008,11.68,3.5,111.6,639.52,2.88,638.74,68.03,62.45,1.28,0,0
2025-11-30,Bécar inc.,construction_chemins,CTR-003,Équipe A,EQ-001,8.25,31.4,35.5,496.35,40.6,371.19,64.53,64.06,1.97,0,0
2025-11-30,Bécar inc.,transport_copeaux,CTR-006,Équipe C,EQ-010,5.32,194.3,98.1,915.62,294.94,297.8,52.06,22.07,0.52,0,0
2025-11-30,Bécar inc.,transport_copeaux,CTR-002,Équipe B,EQ-008,9.57,246.5,69.5,992.56,344.17,447.02,22.55,55.6,0.22,0,0
2025-11-30,Bécar inc.,transport_inter_usines,CTR-001,Équipe C,EQ-002,9.63,197.9,94.5,986.72,158.16,441.78,106.15,79.75,0.98,0,0
2025-11-30,Bécar inc.,transport_inter_usines,CTR-002,Équipe B,EQ-012,10.63,135.6,83.9,825.26,190.87,586.55,60.91,46.89,1.39,0,0
2025-12-01,Bécar inc.,transport_copeaux,CTR-003,Équipe B,EQ-004,10.43,222.8,60.4,919.5,170.37,583.41,78.97,58.26,1.46,0,0
2025-12-01,Bécar inc.,chargement,CTR-003,Équipe A,EQ-004,5.25,3.4,90.6,400.68,4.0,341.37,75.84,23.12,1.02,0,0
2025-12-01,Bécar inc.,transport_copeaux,CTR-005,Équipe A,EQ-006,11.04,246.1,58.5,974.14,363.27,652.89,100.57,80.84,0.75,0,0
2025-12-01,Bécar inc.,transport_inter_usines,CTR-003,Équipe B,EQ-008,5.86,266.0,97.6,1081.08,307.25,278.24,53.04,41.68,0.0,1,0
2025-12-01,Bécar inc.,transport_inter_usines,CTR-001,Équipe C,EQ-001,7.23,172.0,72.5,798.54,209.87,487.22,51.43,43.83,2.2,0,0
2025-12-01,Bécar inc.,transport_inter_usines,CTR-006,Équipe A,EQ-012,8.55,176.1,69.4,818.92,210.64,505.98,69.12,44.03,0.4,0,0
2025-12-02,Bécar inc.,transport_inter_usines,CTR-004,Équipe A,EQ-007,10.75,248.8,53.7,955.66,264.72,478.97,78.36,86.34,0.0,0,0
2025-12-02,Bécar inc.,transport_copeaux,CTR-003,Équipe A,EQ-001,9.12,206.2,114.4,1075.4,99.19,560.94,65.21,61.31,0.0,0,0
2025-12-02,Bécar inc.,transport_copeaux,CTR-003,Équipe C,EQ-005,6.05,210.3,104.4,989.16,350.62,288.7,66.69,46.38,0.0,0,0
2025-12-02,Bécar inc.,transport_inter_usines,CTR-001,Équipe A,EQ-012,9.7,108.0,80.5,734.2,124.31,559.93,59.82,44.6,0.68,0,0
2025-12-02,Bécar inc.,transport_inter_usines,CTR-002,Équipe C,EQ-003,9.83,123.7,68.1,721.48,115.97,505.17,89.8,62.43,0.6,0,0
2025-12-02,Bécar inc.,transport_inter_usines,CTR-006,Équipe C,EQ-002,6.73,83.9,84.1,642.12,140.17,358.63,50.48,29.07,2.01,0,0
2025-12-02,Bécar inc.,transport_inter_usines,CTR-004,Équipe C,EQ-006,9.12,234.0,99.0,1074.96,258.34,396.67,70.11,37.96,0.99,0,0
2025-12-02,Bécar inc.,transport_copeaux,CTR-004,Équipe A,EQ-005,7.47,151.3,96.8,854.52,153.78,404.53,35.92,32.14,1.11,0,0
2025-12-02,Bécar inc.,transport_inter_usines,CTR-006,Équipe B,EQ-008,10.55,228.4,104.9,1111.98,436.01,489.19,53.22,47.92,0.4,0,1
2025-12-03,Bécar inc.,transport_copeaux,CTR-003,Équipe B,EQ-009,6.92,215.4,103.1,1010.84,186.92,332.55,8.1,27.6,0.01,0,0
2025-12-03,Bécar inc.,transport_inter_usines,CTR-005,Équipe B,EQ-003,8.31,205.5,95.1,982.08,240.74,329.67,51.42,41.67,0.28,0,0
2025-12-03,Bécar inc.,transport_copeaux,CTR-002,Équipe B,EQ-005,9.15,131.6,106.2,879.02,145.33,372.59,87.36,54.45,0.42,0,0
2025-12-03,Bécar inc.,transport_copeaux,CTR-002,Équipe A,EQ-012,8.3,201.4,56.1,816.88,164.92,284.86,82.09,31.6,0.71,0,0
2025-12-03,Bécar inc.,transport_copeaux,CTR-002,Équipe B,EQ-010,11.09,239.2,93.4,1099.46,185.57,640.44,84.63,71.71,0.09,0,0
2025-12-03,Bécar inc.,transport_copeaux,CTR-003,Équipe A,EQ-002,6.96,99.4,125.6,846.36,212.19,386.83,27.75,31.08,1.01,0,0
2025-12-03,Bécar inc.,construction_chemins,CTR-004,Équipe A,EQ-007,7.38,2.6,31.2,443.34,4.17,378.88,69.31,36.26,0.0,0,0
2025-12-03,Bécar inc.,construction_chemins,CTR-003,Équipe C,EQ-003,6.1,8.7,26.6,367.42,8.24,355.42,45.99,25.23,0.65,0,0
2025-12-03,Bécar inc.,chargement,CTR-002,Équipe A,EQ-004,7.66,3.1,130.1,578.76,3.22,501.87,94.37,50.36,0.9,0,0
2025-12-03,Bécar inc.,transport_copeaux,CTR-002,Équipe C,EQ-011,8.41,208.2,108.0,1041.42,186.86,391.36,106.46,57.03,0.29,0,0
2025-12-03,Bécar inc.,construction_chemins,CTR-002,Équipe A,EQ-002,8.34,16.0,8.1,468.42,15.65,515.67,78.25,0.0,1.14,0,0
2025-12-03,Bécar inc.,transport_inter_usines,CTR-004,Équipe C,EQ-010,9.69,179.5,26.3,674.52,240.56,593.09,89.75,63.01,0.27,0,0
2025-12-04,Bécar inc.,chargement,CTR-006,Équipe B,EQ-003,5.27,2.6,64.2,327.32,3.08,290.63,19.26,35.79,1.08,0,0
2025-12-04,Bécar inc.,transport_inter_usines,CTR-006,Équipe A,EQ-010,8.3,202.7,91.1,959.74,215.65,450.6,93.43,45.5,0.85,0,0
2025-12-04,Bécar inc.,construction_chemins,CTR-004,Équipe C,EQ-010,8.7,12.2,22.0,504.9,12.68,417.03,25.94,53.93,0.79,0,0
2025-12-04,Bécar inc.,transport_inter_usines,CTR-002,Équipe B,EQ-005,6.21,76.0,123.3,772.18,129.19,352.77,33.07,51.8,0.32,0,0
2025-12-04,Bécar inc.,transport_inter_usines,CTR-005,Équipe A,EQ-010,8.45,156.2,69.7,774.54,70.04,420.57,98.88,55.12,0.62,0,0
2025-12-04,Bécar inc.,transport_copeaux,CTR-001,Équipe A,EQ-006,6.57,232.0,6.7,655.46,305.21,476.74,22.41,34.58,0.59,0,0
2025-12-04,Bécar inc.,transport_copeaux,CTR-006,Équipe B,EQ-008,9.44,181.0,164.5,1226.12,221.82,505.63,26.24,45.4,1.52,0,0
2025-12-04,Bécar inc.,transport_inter_usines,CTR-002,Équipe B,EQ-003,7.39,68.5,96.3,668.92,97.53,278.94,86.24,50.06,1.51,0,0
2025-12-04,Bécar inc.,transport_inter_usines,CTR-004,Équipe C,EQ-006,4.73,89.9,66.6,549.32,100.34,260.65,43.23,34.53,1.52,0,0
2025-12-05,Bécar inc.,transport_inter_usines,CTR-006,Équipe C,EQ-009,1.86,324.7,99.2,1144.62,303.6,125.4,13.09,10.83,0.21,0,0
2025-12-05,Bécar inc.,transport_copeaux,CTR-001,Équipe B,EQ-008,7.9,246.6,148.5,1278.72,318.14,418.18,68.4,59.97,0.12,0,0
2025-12-05,Bécar inc.,transport_inter_usines,CTR-002,Équipe B,EQ-007,7.9,286.1,98.4,1165.22,232.3,364.79,98.13,57.79,0.62,0,0
2025-12-05,Bécar inc.,transport_inter_usines,CTR-006,Équipe B,EQ-004,7.55,192.3,65.6,821.36,255.04,364.21,28.45,50.41,1.49,0,0
2025-12-05,Bécar inc.,transport_inter_usines,CTR-002,Équipe A,EQ-006,6.99,119.3,132.3,917.48,160.83,395.49,76.09,47.4,0.27,0,0
2025-12-05,Bécar inc.,transport_copeaux,CTR-001,Équipe B,EQ-001,5.61,188.8,79.9,835.94,81.47,314.5,62.5,52.83,0.29,0,0
2025-12-05,Bécar inc.,construction_chemins,CTR-005,Équipe B,EQ-004,6.54,11.0,5.2,365.94,16.8,299.76,52.43,22.79,0.13,0,0
2025-12-05,Bécar inc.,transport_copeaux,CTR-002,Équipe B,EQ-010,9.73,266.8,99.2,1158.9,307.46,584.51,111.68,64.2,0.0,0,0
2025-12-05,Bécar inc.,transport_copeaux,CTR-003,Équipe B,EQ-002,10.05,258.9,115.0,1210.48,423.43,439.23,96.81,47.37,0.0,0,0
2025-12-05,Bécar inc.,construction_chemins,CTR-001,Équipe B,EQ-011,12.41,13.1,25.2,712.79,8.77,755.58,81.36,57.76,1.62,0,0
2025-12-05,Bécar inc.,chargement,CTR-005,Équipe A,EQ-009,7.89,9.1,174.4,709.24,11.92,534.94,86.23,41.6,1.26,0,0
2025-12-06,Bécar inc.,chargement,CTR-001,Équipe C,EQ-005,7.61,8.3,178.6,713.16,11.08,423.39,63.05,39.06,0.47,0,0
2025-12-06,Bécar inc.,transport_inter_usines,CTR-003,Équipe C,EQ-007,9.29,262.0,125.6,1246.02,326.39,525.77,71.02,59.61,0.85,0,0
2025-12-06,Bécar inc.,transport_inter_usines,CTR-003,Équipe A,EQ-004,7.56,282.4,152.8,1368.56,197.2,316.95,38.81,41.35,1.32,0,1
2025-12-06,Bécar inc.,transport_inter_usines,CTR-001,Équipe A,EQ-010,7.96,84.9,56.0,554.06,62.02,462.58,70.78,52.07,0.0,0,0
2025-12-06,Bécar inc.,transport_copeaux,CTR-004,Équipe A,EQ-002,4.72,230.6,62.8,843.48,363.1,366.58,4.82,31.47,0.0,0,0
2025-12-06,Bécar inc.,transport_inter_usines,CTR-004,Équipe C,EQ-007,5.39,254.5,74.8,956.12,158.09,349.05,42.66,45.74,1.58,0,0
2025-12-06,Bécar inc.,transport_inter_usines,CTR-002,Équipe C,EQ-003,8.79,190.6,80.0,897.54,218.62,548.82,71.52,44.24,0.15,0,0
2025-12-06,Bécar inc.,transport_inter_usines,CTR-002,Équipe B,EQ-004,7.86,222.3,23.0,722.54,308.48,398.57,52.04,46.35,0.2,0,0
2025-12-07,Bécar inc.,transport_inter_usines,CTR-006,Équipe A,EQ-003,5.35,193.4,125.3,1022.98,240.91,219.02,47.23,29.67,1.29,0,0
2025-12-07,Bécar inc.,construction_chemins,CTR-003,Équipe C,EQ-004,5.44,10.9,29.1,334.12,5.76,313.54,57.18,30.98,0.0,0,0
2025-12-07,Bécar inc.,transport_inter_usines,CTR-002,Équipe A,EQ-007,7.83,77.5,81.3,636.64,108.91,323.45,75.82,45.09,0.08,0,0
2025-12-07,Bécar inc.,construction_chemins,CTR-006,Équipe B,EQ-008,10.59,14.3,22.0,608.85,13.15,525.02,104.04,46.75,1.21,0,0
2025-12-07,Bécar inc.,transport_copeaux,CTR-005,Équipe A,EQ-008,7.89,232.6,71.7,940.54,346.5,400.29,46.05,39.64,0.0,0,0
2025-12-07,Bécar inc.,transport_copeaux,CTR-006,Équipe B,EQ-004,9.16,147.8,58.7,724.84,158.99,557.02,59.52,39.56,0.72,0,0
2025-12-07,Bécar inc.,transport_copeaux,CTR-006,Équipe A,EQ-003,9.16,223.2,56.2,880.72,176.78,396.89,36.29,62.45,0.83,0,0
2025-12-07,Bécar inc.,transport_copeaux,CTR-001,Équipe A,EQ-002,11.69,93.0,64.7,673.82,28.83,641.75,54.75,46.94,0.0,0,0
2025-12-08,Bécar inc.,transport_copeaux,CTR-006,Équipe B,EQ-012,5.68,159.9,72.0,742.02,215.43,341.57,63.74,24.77,1.4,0,0
2025-12-08,Bécar inc.,transport_inter_usines,CTR-003,Équipe A,EQ-006,8.55,190.5,78.4,886.6,403.46,533.86,50.2,44.58,0.43,0,0
2025-12-08,Bécar inc.,transport_copeaux,CTR-003,Équipe C,EQ-005,5.64,112.3,72.9,640.18,111.94,383.45,63.48,39.71,0.39,0,0
2025-12-08,Bécar inc.,transport_inter_usines,CTR-004,Équipe A,EQ-008,8.74,167.4,81.5,851.6,206.37,516.84,30.86,58.81,0.58,0,0
2025-12-08,Bécar inc.,chargement,CTR-005,Équipe C,EQ-007,11.01,7.4,188.7,836.64,8.51,656.49,73.93,53.43,0.06,0,0
2025-12-08,Bécar inc.,transport_copeaux,CTR-006,Équipe B,EQ-007,6.56,109.2,79.9,677.92,202.29,451.0,19.25,33.41,0.0,0,0
2025-12-09,Bécar inc.,transport_copeaux,CTR-001,Équipe A,EQ-007,10.91,212.8,101.7,1071.34,27.56,561.49,159.67,83.07,0.0,0,0
2025-12-09,Bécar inc.,transport_copeaux,CTR-004,Équipe B,EQ-004,6.62,182.0,19.8,598.76,135.54,346.17,71.28,17.96,0.3,0,0
2025-12-09,Bécar inc.,chargement,CTR-001,Équipe B,EQ-011,7.59,5.3,149.9,632.24,3.45,381.27,50.86,41.11,1.28,0,0
2025-12-09,Bécar inc.,transport_inter_usines,CTR-003,Équipe C,EQ-006,8.25,269.4,64.2,997.98,329.51,416.25,65.41,26.23,1.73,0,0
2025-12-09,Bécar inc.,transport_copeaux,CTR-001,Équipe B,EQ-009,6.87,252.8,109.8,1119.02,315.45,399.07,49.62,38.56,0.07,0,0
2025-12-09,Bécar inc.,construction_chemins,CTR-006,Équipe B,EQ-005,8.04,16.6,25.2,472.44,17.44,416.15,87.78,37.23,0.5,0,0
2025-12-09,Bécar inc.,transport_inter_usines,CTR-003,Équipe A,EQ-008,7.57,169.7,52.1,718.0,129.57,361.5,88.38,42.21,0.21,0,0
2025-12-10,Bécar inc.,chargement,CTR-001,Équipe B,EQ-003,11.26,7.0,110.6,624.96,10.12,676.26,71.38,67.04,1.34,0,0
2025-12-10,Bécar inc.,transport_copeaux,CTR-004,Équipe B,EQ-002,6.99,208.6,76.9,892.34,190.77,366.36,31.74,43.81,1.51,0,0
2025-12-10,Bécar inc.,transport_copeaux,CTR-002,Équipe B,EQ-002,13.58,172.6,82.0,952.16,251.28,884.91,151.71,32.48,1.05,0,0
2025-12-10,Bécar inc.,transport_inter_usines,CTR-006,Équipe A,EQ-001,5.69,254.0,61.1,905.62,303.67,256.83,36.51,44.69,0.68,0,0
2025-12-10,Bécar inc.,transport_copeaux,CTR-001,Équipe C,EQ-009,9.76,146.4,124.3,994.96,129.95,488.94,46.37,69.4,2.28,0,0
2025-12-10,Bécar inc.,transport_copeaux,CTR-004,Équipe C,EQ-010,9.02,253.3,87.0,1067.62,349.72,596.11,128.21,49.9,0.17,0,0
2025-12-10,Bécar inc.,chargement,CTR-005,Équipe C,EQ-011,7.09,7.1,209.8,785.96,7.95,343.98,80.1,42.43,1.75,1,0
2025-12-10,Bécar inc.,transport_copeaux,CTR-002,Équipe B,EQ-003,4.7,202.8,50.9,734.36,335.62,245.54,34.6,20.49,1.1,0,0
2025-12-10,Bécar inc.,transport_copeaux,CTR-005,Équipe A,EQ-010,9.15,180.5,94.6,940.2,153.25,627.35,57.77,72.83,0.45,0,0
2025-12-10,Bécar inc.,transport_inter_usines,CTR-001,Équipe A,EQ-011,9.94,290.8,78.5,1132.68,343.19,475.26,70.0,81.43,0.0,0,0
2025-12-10,Bécar inc.,transport_inter_usines,CTR-003,Équipe C,EQ-002,8.23,140.4,88.6,811.42,66.93,473.06,75.19,45.58,0.29,0,0
